,0
8909,4zp96m-Istanbul-Cig-Kofte
8910,6czty4-Joyfed
8911,km24da-Kofteci-Serif
8912,yb668q-Duvar-Dibi-Nargile-Cafe
8913,ks745c-istanbul-resturant
8914,cc8825-Has-Coffee-Steak-House
8915,bjvpbq-guner-cafe
8916,f5bqy9-Hadi-Baba-Kukla-Kebap
8917,1wl6lu-Ikram-Pastanesi
8918,kocfca-cemre-pastanesi
8919,lrkl8g-Ekrem-Coskun-Doner
8920,ol04kd-Hikaye-Cafe
8921,bnnl8r-Chinos-Kitchen-Smryna-Park-Cafe
8922,88i3i0-gata-market
8923,r2ay0o-Hakanin-Yeri
8924,1k74xi-Erenler-Market
8925,pf2lo4-EGN-CAFE-LOUNGE
8926,b1xh70-Has-Pide-Borek-Salonu
8927,y29mf7-izaydas-yemekhanesi
8928,4dagi2-Donerci-Hakki-Baba-Korkuteli
8929,iyk02d-Ikram-Lokantasi-Burhaniye
8930,0a8agi-has-doydum
8931,basjqm-Eregli-Lokantasi
8932,25uc3k-Doga-Cafe-ve-Aile-Cay-Bahcesi
8933,iex52k-CENGIZ-CENTER
8934,5hb1q0-Caso
8935,bxl26p-heybeliada-tarihi-denizati-kahvecisi
8936,ynl3r4-Cafe-Pier
8937,hmceyg-Cigerci-Bahattin
8938,dt2pia-Emirgan-Lale-Bufe
8939,bghzqv-Kosem-Park-Cafe-Restaurant
8940,8hl82s-Haci-Teyze-Kahve-Salonu
8941,425mik-Gevrek-Boyoz-Keyfi
8942,vriby4-Chefim-Cafe-Restaurant
8943,75kto1-Doga-Kafe
8944,ltduiy-Ilginalti-Sahil-Restoran
8945,ag6rm3-Gaymak-Tatli-Dondurma
8946,vf3gyb-Cesa-Cigkofte-Caybulans
8947,0bpg9e-gulluk-caddesi-luks-tadim-ekmek
8948,rofdx4-Cafe-Porselano
8949,oxcr49-cakeboxcoffee
8950,pt9k76-Iso-Kokorec
8951,08g3st-Eyupoglu-Et-Lokantasi
8952,c5vama-Cakeland-Kahve-Yemek-Unlu-Mamuller
8953,c802yf-Green-Cafe-Park
8954,yswf06-Izmir-International-Dining-Hall-NATO
8955,lmm6ay-Eski-Beyoglu-Kebap-Kelle-Paca
8956,w7z2of-cavusoglu-pastaneleri
8957,sv3xcg-Gokyuzu-Cafe-Rest
8958,dagedh-Cafe-Mizz
8959,3seqwd-Coffeemania
8960,7harbi-Gumbet-Simit-Kafe
8961,pdfya3-Gusta-Cafe-Restaurant-Beykent
8962,4ch163-Cafedeyiz
8963,kdxfbu-Demirpence-Doner
8964,xy0syn-Jan-Jiger-doner-Salonu
8965,w85zeh-Dirona-Akcabaat-Kofte-Salonu
8966,4rpcf6-Durumcu-Zeko
8967,3chujh-Cafe-Zebra
8968,lkvm5b-Eklerr-Pasta-Cafe
8969,mmavmk-Hosbes-Cafe
8970,84wb1r-Cafe-Puff
8971,wkq5ml-Dallas-City
8972,m72e3w-Elles-Cafe
8973,62kqk8-Cihat-pastanesi
8974,vejevo-Ekin-Firin
8975,4j5eya-Kofteci-Guner-Baba
8976,odo889-Haci-Baba-Unlu-Mamuller-Cafe
8977,7j0lcp-Doga-Cafe
8978,rnhmj8-Isa-Dayinin-Yeri
8979,n46awe-FC-Sokak-Lezzetleri
8980,il5c3l-Elfida-Cafe
8981,4sawcw-Dim-Cayi-Eglence-Merkezi
8982,lub56r-ege-bufe
8983,6ifhl3-Chef-Edwards-Cafe-Restaurant
8984,oaqbk9-hanimeli-pastanesi
8985,od0zut-Emosum-Pide-Firin
8986,epfuum-Firinci-Orhan-Goksu
8987,uufq74-Idil-My-House
8988,d0pi7q-Demirtas-Firini
8989,xxztsn-Esref-Saati-Cafe-Restaurant2
8990,21hcse-Hello-Cafe
8991,8635ib-Elmalikent-borekcisi
8992,qy6k8n-Cartlakci-Coskun
8993,6imshi-Demirler-Ekmek
8994,wft0c0-Inkilap-Cay-Evi
8995,85isp0-Goksin-Yemekhane
8996,zxy82d-Cafe-rokka
8997,r79c2o-Elmira-Cafe-Cengelkoy
8998,d7sshf-Durumcu-Baba
8999,cdaejr-Ceylan-Unlu-Mamulleri
9000,mtqr1x-CONTAINER-Restaurant
9001,jtgj6z-Cigkofteci-Sait
9002,l8pg0p-Izmir-Ekmek-Ve-Unlu-Mamulleri
9003,b7raeg-Deniz-Cafe
9004,6dbceq-Elifim-Butik-Cafe
9005,4sfbu7-Guzel-40-Firin-Unlu-Mamuller
9006,d3c70l-Dalyy-Done-Concept
9007,2ad5w2-Gazioglu-Ekmek
9008,exxukp-Coco-Locco
9009,awt8m3-Elit-Keyf-i-Kebap-Cafe-Restaurant
9010,rricw1-Down-cafe
9011,u17job-Jova-Lounge-Cafe-Nargile
9012,6zmwxd-Dostlar-Kiraathanesi
9013,brtjw0-Idil-Cafe
9014,sk1g26-Inezu-Vadisi-Dostlar-Tesisi
9015,n9m1fa-Huzur-Cafe
9016,64rkxt-erdogan-yemek-uretim-gida-san-hic-ltd-sti
9017,rb4wjg-Donerci-Akif-Usta
9018,46d1td-Kofteci-Fuat
9019,od8uiu-Focaccia
9020,r4jx3j-Cafede-Miglia
9021,gozjpf-Etna
9022,n47hok-Gozde-Doner
9023,yv21wb-Hanimin-Konagi
9024,tpcof8-Hebo-Dayi-Kokorec
9025,9rsqgz-Dasoguz-City-Restauran
9026,j9t2jp-Cigerci-Emin-Usta-Dudenbasi-Mah-Antalya
9027,ij1prd-KOFTEBULLS-ANTIK
9028,qvptd9-Cafe-Yokus
9029,bjwoc1-Genclik-Cafe
9030,xvt334-Gazi-Uyum-Evi-Restaurant
9031,n8u8c6-Cansu-Simit-ve-Pasta-Firini
9032,u5l0hb-Focaccia-Soyak-Olimpiyakent
9033,dg2fqj-Imparator-Chef
9034,x1wl9j-Gel-Gor-Pastane
9035,cffv0u-Country-Nargile
9036,kic31w-Ece-Borek-Evi
9037,p9wx6y-Gulluoglu-Baklavacisi-Sanayi-Mh
9038,pw3hq7-ITRIZADE-ET-LOKANTASI
9039,gsd5yq-cafe-mizz
9040,1mxirv-Hanzade-Unlu-Mamulleri
9041,sxop1s-Efes-Bufe
9042,cz7ink-Caffe-Del-Borgo
9043,xnhoc2-Gundogan-Steak-House
9044,fqe4a6-IBB-Cihangir-Cihannumasi-Sosyal-Tesisi
9045,elaaug-Cafe-Time
9046,jvth7l-Cigerci-Birbicer
9047,bs8q5o-derekoy-kavak-kahvesi
9048,s46uwy-Divan-Pastanesi
9049,lj29vf-GEST-KAFE-156
9050,p8vx92-Eskisaray-Et-Restorant
9051,m13bv4-Ege-Firin-cafe
9052,ele148-Huseyingazi-Tandir-Cafe
9053,klvnbg-Hd-iskender-axis
9054,4ik97f-Hamamonu-Kivircik
9055,uzrpu9-Ceyhan-Cafe
9056,4njr7u-Dolce
9057,eymdja-Cordon-Cafe
9058,auhkix-Croissant-Atelier
9059,s4mf31-Evliya-Celebi-Cafe-Ve-Restaurant
9060,n26993-Edok-Cafe-Mimoza
9061,yiw4l1-Dem-Cafe
9062,zq5bo0-HAYAL-Fcorner
9063,skc79z-Doughnuts-Caffe
9064,p1mrbi-Gunaydin-Kasap-Steakhouse
9065,tcb9dn-Dilek-Agaci-Cafe
9066,tmsndr-DOSAB-Seyyar-Borekci
9067,ffmske-ISTANBUL-Cigkofte
9068,c3t8oa-Cilvarda
9069,q6ba54-Han-Cafe
9070,66qqb8-Hurry-Inn-Hotel-Cafede-Nazz
9071,4n7alg-Kofteci-Irfan-Usta
9072,7czz01-Coffee-Caramela
9073,lsq128-Esnaf-Isi-Lezzetler
9074,j7wt5g-Jasmine-Beach-Bar-Restaurant
9075,08ousg-il-ozel-idaresi-sosyal-tesisi
9076,odwesw-Golyaka-Et-Mangal
9077,p3qrx6-Dora-Et-Saydam-Subesi
9078,ktcbbq-Haci-Ismailoglu-burma-kadayiflaribaklavaborekpasta
9079,tw1y91-CafeTime
9080,r2ih3b-Iltur-Gazino
9081,p20vt0-Cafe-Yamuk
9082,7ogwif-ikilim-tantuni-2
9083,rh4iwu-Ipekyolu-Cay-Bahcesi
9084,8lw6qs-Ertunga-Restaurant
9085,6b2bu1-Cafe-S
9086,rd4oc4-Hasan-Gultekin-Baklavacisi-1921
9087,jsddvx-Hayrola-Kf
9088,3twls1-Koftebulls-Antik
9089,eyw8nr-Galiptos-cafe
9090,u68cyk-Inegol-Kofteci-Serkan
9091,zmjhdm-Kosk-Mangal
9092,0qf5od-Dolphin-Cafe
9093,d0vqsz-Durum-Ocak-Basi
9094,ex7dsr-Hani-Doner-Kofte
9095,64vivw-Cumhuriyet-Ekmek-Firini
9096,ryynbu-Erkan-etliekmek
9097,25ziqe-Egem-Odun-Kofte-Kebap
9098,yjex5b-Feleksiz-Sonradan-Gurme
9099,9dqwu5-Gonul-Kahvesi
9100,8p3z9a-Emirsultan-Unlu-Ekmek-Firini
9101,6fzmj0-Erzurum-Cag-Kebabi
9102,zs6wie-Esenboga-Havaalani-Teras-Cafe
9103,p049n1-Cesmealti-Unlu-Mamuller
9104,nxalxj-Firin-Arma
9105,y3c8rd-Ekim-Park-Cafe-Restoran
9106,hyfqbh-Emirhan-Hotel-Restaurant
9107,fbrog2-Can-Dostum-Pide-Ve-Kebap-Salonu
9108,a30n2n-Cigerhane
9109,a82ojn-Jest-Bahce
9110,7p2ikg-Ekmekci-Merkez-Firini
9111,q9d76c-Friends-Caf
9112,3or2om-Hira-Cafe
9113,s9z8mu-Divan-Pub
9114,93xlts-Dogtaskelebek-Cafe
9115,ptz8qf-Jazz-cafe
9116,1xvzme-Cafe-Roma
9117,duayqs-Guler-apartman
9118,2krqpn-Durumcu-Emin-Usta
9119,2ghsfn-esenyurt-unaby
9120,5foq82-doyum-kebap-salonu
9121,6f6qgx-Istanbul-Universitesi-Sosyal-Tesisleri
9122,ykdpuu-emek-cag-kebapcisi
9123,dtnyvf-Ipekin-Bahcesi
9124,4g1j0o-Guzelce-Park-Restorant
9125,becavg-Dilek-Pasta-Cafe-Restaurant
9126,tqpx8g-Canse-Cafe
9127,qehezf-Cemenzar-Koftecisi
9128,pafcwv-Dosto-Firin-Cafe
9129,1efias-Istasyon-Tas-Firin-Kahvalti
9130,iqdsie-E-Salute-Caffe
9131,a62uvn-Huqqa-Emirgan
9132,hb9hpa-Cancan-Doner
9133,asxsm2-Hanay
9134,olrfg7-Gallery-Lounge
9135,key6nc-Etiler-Cafe-D-Porto
9136,yffh59-Elit-Fast-Food-Cafe
9137,opnxzx-Cesars-Vip-Restaurant
9138,a78ami-Gumbet-Cafe
9139,ywpr55-Has-Karadeniz-Ekmek-Firini
9140,mxdzz5-Dogal-Cafe
9141,jiatyq-Dus-Cafe
9142,ppk11s-ege-kofte-piyaz-salonu
9143,i870d8-Divan-Kafeterya
9144,mw4wux-Havuzlu-Kiraathanesi
9145,mghcaf-Chef-Istanbul
9146,or3fvw-Grey-Coffee-Etc
9147,4vx93q-Dota-Cafe
9148,1wmjqh-Evimm-Unlu-Mamulleri
9149,aodw27-efelium
9150,c69n65-Dincel-lokantasi
9151,lcd2ew-Islam-Unlu-Mamulleri
9152,tlm0ur-cafemine2
9153,o5n6nr-Dadas-Doner
9154,k14suc-hayal-bufe
9155,earcti-Eskici-Kafa-Cafe
9156,n2438d-Hi-Jazz-Meyhane
9157,6biizf-Gozde-Etliekmek
9158,jm1alm-Erzurum-Cag-Kebabi
9159,n1nevp-DRAFT-Gastropub
9160,pyywxf-Gaziantep-Guney-Kebap-Pide
9161,a67psi-Dedo-Et-Mangal
9162,j3hm64-Hurma-Firin-Cafe
9163,kejbqb-Cirnik-Bufe
9164,9mxgi8-Derya-Restaurant
9165,8tptco-Hayal-Kahvesi
9166,v4uo91-FIRST-CLASS-PATISSERIE
9167,herk1f-green-house
9168,03mffy-Gaziantepli-Tatlici-Pasta-Kafe
9169,3q5xqa-Gonul-Kahvesi
9170,gswnpp-ESENTEPE-ET-MANGAL
9171,cqtka3-eflatun-borek
9172,faeboc-Dallas-Restaurant
9173,dzg0p4-Inciralti-kyk-yemekhane
9174,eeppf1-Gemlik-Alya-Cafe
9175,c533iq-Derya-Deniz-Et-Balik-Restorani
9176,2ee9vb-Cafe-Park-Garden
9177,1r4gb8-Gol-Aksaray-Dinlenme-Tesisleri
9178,y2bag5-Feslikan-yaylasi-Komac-et-mangal
9179,y8yc4b-Guney-Restoran
9180,c3u7b8-Coffee-Cascara
9181,n4ua0j-CAFF-restaurant
9182,qafwtj-Gazi-Kafe
9183,g36xi0-Haneden-Yemek-Salonu
9184,kgj5ov-Dere-Kiraathanesi
9185,qlb57r-Hayyam-Meyhanesi
9186,qmnp2s-Kofteci-Hasan-Usta
9187,867q0i-Gaziantep-Asma-Alti-Kebap-Lahmacun-Salonu
9188,gq9ahk-Dort-Mevsim-Kofteci
9189,qwc5pi-Elit-Cafe
9190,qqyh2z-Doorless
9191,668uao-Exen-Menekse-cafe
9192,tml5o9-ISTAT-MALTA-SUBESI-BODOS
9193,zfm3z8-Ertan-Restaurant
9194,4w9em6-Haydee-Karadeniz-Mutfagi
9195,p6wwxx-Furkan-Pastanesi
9196,6g8aru-EKIM-Restaurant-FastFood-Cafe
9197,1jf7p3-Ege-Koyuncu-Et-Parakende-Satis-Merkezi
9198,odyksh-Ege-Cafe
9199,mwlz3u-Cigerci-Sehmus
9200,crct6s-Cimbomun-Yeri
9201,map3g4-Coffeemania
9202,1qfyy8-Cigerci-Apo
9203,48tywt-Istanbul-Simit-Firini
9204,5da0xx-Hanci-Pastacilik-Ussu
9205,tfw7kp-Cafede-Ask-Nargile
9206,9es46s-Hot-Doner-Sanatoryum
9207,sun6pf-Camekan
9208,vojqde-Dedem-Pide-Kebap
9209,6ntgk2-Deniz-Lokantasi
9210,uud4hj-gunesler-pide-salonu
9211,ge7ks1-Can-Cafe
9212,a0rtre-Cigermatik
9213,keec87-Firindan-Cafe-restaurant
9214,hivrjr-Cevizli-Kofteci-Karatas
9215,kwj3l0-GoogiL-Coffe-Hookah
9216,a1izt2-Ganyan-Restaurant
9217,oo5tjq-Doyumluk-kokorec
9218,zf0djg-Hatipzade-Yalikavak
9219,1sqv5x-Iskenderun-Doner
9220,vcduf5-Ikizler-Pastanesi
9221,b7f6iz-Evka-1-Turkuaz-Kirahathanesi
9222,ifikg6-Ezgim
9223,o1c9kp-Guzel-Izmir-Unlu-Mamulleri
9224,bugu9g-hanedan-pastanesi
9225,voxzyh-Caffe-Lavinya
9226,k1gkdk-Chef-Gordon-Ramsay
9227,feet26-Hacialioglu-Cigkofte-Salonu
9228,7nett1-Esenkent-Cafe-Borek
9229,y84gjm-Egerci-Cinaralti-Cay-Bahcesi
9230,iwwjgd-Can-Ciger-Balik-Kofte
9231,38pjk6-Guzelkent-Cafe
9232,u37qba-has-karadeniz-kahvalti-salonu
9233,w55gzj-Cemka-Bufe
9234,m2ajc8-Denizin-Lokantasi
9235,h2bvce-Galata-Kulesi-Rum-Meyhanesi
9236,ozqx3c-Erciyes-Borek
9237,q1zvdz-Incir-Cafe
9238,vf95le-ET-DUNYASI-HALIL-IBRAHIM-SOFRASI
9239,d18g9m-Degirmen-Cafe-Rest
9240,mwi2iq-Gurpinar-Limon-Cafe
9241,x7meg3-Hot-Stop
9242,py4624-Fakulteliler-Oyun-Cafe
9243,bpy0vx-cafedeyim
9244,ghh0rl-Finike-aquapark-cafesi
9245,o1wrw1-Halk-Ekmek-Cafe
9246,6nj2be-Elele-Cafe
9247,cxtyga-Haneden-Odun-Atesinde-Cay-Evi
9248,oght07-Iksir-Cafe
9249,ohcj9k-Canlar-Simit-Firini
9250,r45n7x-Fistik-Restaurant-World-Cuisines
9251,nolhj0-Hacettepe-Edebiyat-Fakultesi-A-Kapi-Bufe
9252,3gaunj-Dogan-Park
9253,hxx4mb-Esnaf-CayEvi
9254,aywy72-Henna-Pasta-Cafe
9255,jr5gm9-Harman-Ekmek
9256,dbcf26-Hanende
9257,u4b37g-Dedemin-Konaginda-Mangal
9258,dnzamw-Furun-Firin-Cafe
9259,gbgdyw-Has-Garden-Kir-Bahcesi
9260,58it96-Gulum-Kilis-Kebap-Salonu
9261,4qc4rt-Donerci-Durmus-Usta
9262,3j8u88-Durumcu-Sedat
9263,o8bl01-Hadimkoy-Cafe
9264,24aaes-Dagyenice-koy-kahvesi
9265,jt85v4-Feyzan-Restoran
9266,chnblk-ercan-kavurma
9267,vpy19y-Ekin-Cafe-Bistro
9268,h0f2vo-Cookie-And-Love
9269,elvwlh-Geyik-Kafe
9270,149vwk-HAKANIN-YERI-KOY-KAHVALTISI-IZGARA-CESITLERI
9271,ozbqcw-Halil-Dayinin-Yeri
9272,24bzaa-Cafe-Teras
9273,mvnm8r-Cigerci-Yasir-Usta
9274,ztyg0h-Eminel-Pasta-Cafe
9275,jyp32g-Demircioglu-Firini
9276,ok7jn9-Hudaverdi
9277,5m26bn-Heybeliada-Deniz-Restorant
9278,2vbqww-Foca-Yolu-Gozleme
9279,yfi9qy-DRAFT-Gastropub-Bati-Atasehir
9280,haiowb-compas
9281,932ioc-Hosbes-Cafe
9282,9a50i9-Hasbihal-Restaurant
9283,q584cx-Express-Suadiye
9284,xz3inm-CafeDe-Saklibahce
9285,3ilyeh-Garip-Bufe-Esenyurt
9286,1f0htn-Dramali-Bodrum
9287,yugi24-kofteci-maho-nun-yeri
9288,88cm6q-Hisarogullari-Cafe
9289,w84alp-IQ-Cafe-Food
9290,jw0l9k-Ikram-Et-Kebap
9291,5203j4-Gunbatimi-Restaurant
9292,v4p1fo-Dilek-Pasta-Cafe
9293,zmpr7y-Cafe-Turkuaz
9294,f9bc7e-HayalEt-House
9295,jnq7s4-Graffiti-Burger-Steak
9296,wfp9x5-D-H-Pasta-Cafe
9297,w98tgb-demirag-ekmek-ve-unlu-mamulleri
9298,6e69kc-Eflatun-Cay-Evi
9299,sk7so9-erengazi-odun-ekmek-firini
9300,qda8qb-Happy-Waffle
9301,ntdof4-Friends
9302,jdntps-has-kokorec
9303,ljgokx-Gizli-Vadi-Cafe
9304,59mymp-Demet-Lahmacun-Kebap-salonu
9305,50aebo-I-Love-Trilece
9306,cx1gm0-Eylul-Cafe
9307,ze4gyc-IMU-Menza-Cafe
9308,g3qxof-Gorgulu-Pastanesi
9309,ixfdns-Falez-cafe
9310,knmts6-Durak-Bufee
9311,dvarz6-Doga-Gozleme-Kahvaalti-Bahcesi
9312,38bs6r-Islek-Bufe
9313,54xbec-Fenerbahce-D-G-Mesaha-Istasyon-Komutanligi
9314,blzxm1-Huzur-Aspava
9315,ho0cz8-Genc-Kulalilar-Kultur-Ve-Dayanisma-Dernegi
9316,0lxwz6-Dede-Firini
9317,n86f1r-Gozlemeci-zeyninin-yeri
9318,txzcuh-gurme-marmara-et
9319,igmdpq-Develi-Firin-Cafe
9320,5pdoi1-Fess-Cafe
9321,59xqbs-CBC-CATERING-ORGANIZATION
9322,98wdax-Kosem-Cafe-Kemalettin-Tekin
9323,sa43ea-Cookshop-Akaretler
9324,indhyz-Duygunun-Mutfagi-Ev-Yemekleri
9325,3ztyzx-derya-ekmek-firin
9326,kzo9t3-Gur-Kiraathanesi
9327,vrxk2p-Hubb77
9328,mrx3oq-Dedecan-Ocakbasi-Cayyolu
9329,lc6ncn-Cumhuriyet-firin-Cafe-bistro
9330,059hkn-Cigerci-Ali-Dayinin-Yeri
9331,sxlrp6-Ekip-Bufe
9332,ygj698-Erkonyalilar-Etli-Ekmek
9333,js1jl9-Emre-Cafe-Patisserie
9334,lohnfx-Ensar-Cay-Evi
9335,gz7v0u-Guvercinli-Park
9336,72hh02-Godiva
9337,4vukhi-Has-Titiz-Durum
9338,8hpakj-Elci-Unlu-Mamulleri
9339,qvvvdl-Filambari-Bistro
9340,ofh8mw-Gaziantep-Culcuoglu-Restorant
9341,jr3a2k-Gorkem-Pastanesi
9342,dgz5mi-Cafe-Sun
9343,it55z5-Giybet-Cafe
9344,zow617-Firindan-Patisseire
9345,znzm55-Erzurum-Cag-Kebap-mangalbasi
9346,jv4gvw-Ildir-Cafe
9347,xu0bbm-gade
9348,ym2x9r-Gul-Cafe
9349,pocmv4-filiz-kofte-yemek
9350,7pj6uo-Elele-Meyhanesi
9351,t3nrtp-Can-Cafe
9352,8til40-Ceren-izgara
9353,7di5je-Cumhuriyet-Kahvalti-Cafe
9354,k8vfsa-Esnaf-Cay-Ocagi
9355,90jfkj-Elit-Cafe
9356,ufncmw-Fatih-Universitesi-Tip-Fakultesi-Hastanesi-Kafeterya
9357,pmafod-Horoz-doner-onderin-yeri
9358,78qkt4-David-People
9359,c5bf5v-C-C-Antik-Cafe
9360,gkqnqo-Hanimeli-Cafe
9361,5cm410-Gul-Ablanin-mutfagi
9362,nibbiq-Isik-Universitesi-Teras-Cafe
9363,iyl7zz-cengizhan-tureksan-ekmek-firini
9364,0io467-Gonul-Kahvesi
9365,eix3gg-guven-doner
9366,pn5vuu-Henry-Jones
9367,b9dqbs-Efsane-34-Mersin-Tantuni
9368,klf7d4-Hastane-Cafe
9369,nstx88-Cihangir-Patisserie-Tea-House
9370,u5q3co-durumcu-memonun-yerinde
9371,eekpg3-Inciralti-Hamburger-Turkish-Cusine
9372,qdjm6b-ITU-Vakiftepe
9373,rclodv-Kofteci-Feyzo
9374,fe2eg0-deniz-pide-firini-lahmacun
9375,9b74ms-Coffemania-Kucukcekmece
9376,i2fvad-Gecit-Kiraathanesi
9377,a4m5zo-C-M-Mutfak
9378,ze2nbp-Candy-Evim-Party-Cafe
9379,si5hon-Ceyhan-Devlet-Hastanesi-Kantini
9380,8oo4e9-Haci-Hasan-Ogullari
9381,ip9te2-Dogus-Pastanesi
9382,9cyjvi-Deveci-Otantik-Cafe
9383,64j0hf-Hamitler-Kasabi
9384,97tu50-Dedeosman-Sofrasi
9385,b68pzu-eLaLeM-cafe-gusto
9386,e3blsl-Incity-Break-Cafe
9387,gk5kzf-Fligh-Coffee-Kariaport
9388,wmoo7o-Felisa
9389,fdf60b-Ege-Caycisi
9390,a6yb9m-Ekmekcim
9391,clx7n4-Deniz-Mavisi
9392,5mpyov-hacinin-cay-evi
9393,yxkl27-Can-Doner-Kebap-Salonu
9394,i4gy11-Erica-Cafe-Restaurant-Bistro
9395,ht00xq-Denizler-Kebapiskenderlahmacun
9396,eecdc9-Donercim-07
9397,entihz-Deniz-Restorant-2
9398,9b0dg6-Harvest-Cafe
9399,vvj861-Garfield-Cafe
9400,07ueey-Cevahir-Teras
9401,p1rwkx-DurumBus
9402,3q3csl-Istanbul-Harvard-Cafe
9403,zdnto4-Genc-Unlu-Mamuller
9404,uerjoe-Flamingo-Beach-and-Restaurant-Turkbuku
9405,cctfbj-Durum-7
9406,4swbrz-Hayati-Ali-Bufe
9407,qsi133-Iki-Kapi
9408,a59itr-GOKAL-Etliekmek
9409,iseiqo-Guneli-Gunesli
9410,yo4lda-Edirne-Cigercisi
9411,htbkgw-Gokhan-Cay-Bahcesi
9412,j67y0w-Grand-Newport-Restaurant-Bistro
9413,4ue7tw-Hokka-Cafe
9414,m6gxpz-Halic-Universitesi-Sutluce-Yemekhanesi
9415,b4rmhz-Ekmek-Teknesi
9416,xyhzxk-ErdemET-Steakhouse
9417,yvgdw9-Gazi-Kosku-Ciger-Evi
9418,uk8fvn-Dogu-Pide-Ve-Lavas-Firini
9419,jlgx79-Isak-Kiraathanesi
9420,42ypyg-Ehl-i-Keyf
9421,ig7eus-Cezve-Kahve
9422,ynu727-FALEZ-GIDA-Kahkeciefendi-Kurabiyeleri
9423,4lxqwf-Demlik
9424,nxxv0h-Donerci-Suat-Usta
9425,mv47u6-Emirgan-Sutis-Eskisehir
9426,mlhhod-IC-Cafe
9427,um1nay-CafeM-1928
9428,ht3865-Dervisoglu-Pastaneleri
9429,4hlwi5-Firin-Sanati-Ozdilek
9430,hs9gfn-Fuar-Cay-Evi
9431,p3j9h2-Fahri-Usta
9432,w0r7mp-De-Dem-Meyhanesi
9433,g9uqe9-Harun-Bufe
9434,49xxul-Cafeee
9435,40iz4o-Demli-Sisli
9436,a8zj9s-Esmer-Firin
9437,agstka-Caffe-il-Piacere
9438,pc12f4-Gul-Koy-Cafeterya
9439,gqn1ly-Ehlikeyf-Kahvehane
9440,ce87mj-izmir-katip-celebi-universitesi-sosyal-bilimler-enstitusu-kantin
9441,axm75k-gunes-pide-firini
9442,61xhkd-EK-AS-Unlu-mamuller
9443,ldg381-Ilkbahar-Unlu-Mamulleri
9444,vynbu3-Istanbul-Kitap-Kafe
9445,e3ra2s-Gonul-Kahvesi
9446,d5kyb6-Dione-Patisserie
9447,jncj07-Ekmekci-Pastanesi
9448,w8ee20-Fidelya-Cafe-Restorant
9449,hhcyig-Hasim-Usta
9450,1cug1c-Et-Mangal-Dunyasi
9451,6a61pd-Coffee-Mode
9452,wmeaqa-Hanci-Bistro-Patisserie
9453,ezadws-HATAY-ANTAKYA-DONER-BAKI-USTANIN-YERI
9454,8d0sne-Cafeiz
9455,na4k4x-ChefandChef
9456,i6d186-Ermus-firin
9457,h8j03i-Istasyon-Cafe
9458,z202tt-Etlik-Durum
9459,kb338n-Gozlemevi
9460,agi2rt-Et-ye-Gurme
9461,kt45kv-Eminonu-Raki-Balik
9462,sbw77d-Elit-Cigkofte
9463,j42918-Dervisan-Sofrasi-Cafe
9464,rd3z9d-Hilton-Bursa-Patisserie-Vivienne
9465,3e3olj-Efekonut-Kokorec
9466,gfmnqg-Cemre-Pide-Kebab-Doner-Salonu
9467,sf5ff9-Gunbatimi-cafe
9468,lyw9yi-Hayyam-ocakbasi-Meyhane
9469,f2qaxu-Dynasty-Restaurant
9470,1eglwe-Dogal-Cafe
9471,1o6161-Dogan-Yataganli-Ekmek-Firini
9472,911swt-Filiz-Ekmek-2
9473,3nac5c-Hanim-Eli-Cafe
9474,00jczn-Dostlar-Cafe
9475,2kkdwf-Food-Dot
9476,ur8cea-Ehlikeyf-Sirdan-Hasim-Atas
9477,63akbm-Cafes
9478,j3w0te-Ekmekchi
9479,rfusj4-Intiba-Restaurant
9480,dt1fo6-Galata-Bufe
9481,g7btlt-Huzur-Bufe
9482,31ux68-Caffe-Della-Via
9483,gogk2d-CASARISO
9484,9fme9x-Deniz-Cafe
9485,s3rj4h-Coffee-Terra
9486,gzvnpm-Dogal-Kasap
9487,t42tr9-Gul-Marmarist
9488,089iy1-Emirgan-Ulas
9489,rd3j8d-Can-Tasfirin-Ekmegi
9490,ndrtk8-Emin-Babanin-Yeri
9491,s111dp-Hurma-Kafe
9492,bwm2lx-Gencler-Kiraathanesi
9493,6xdfxg-Gimm-Caf
9494,hcx1ie-ezire-cafe
9495,4n01m5-Ceviz-Cafe-Bistro
9496,yb002g-dide-butik-pasta
9497,mogig3-eti-bitif-cay-ocagi
9498,068ly3-Denizin-Nargile-Evi
9499,glld2l-California-Cafe
9500,ozoi1v-Dublem-Restaurant-Cafe-Bar
9501,bihjl9-Cafe-Risorius
9502,kpf9f8-Ikizler-Cag-Kebap
9503,m5bedq-Cezve-Kahve-Evi
9504,57o5fu-cigerci-selo
9505,x913m1-Derya-Havuz-Basi-Resteurant
9506,dcie7a-Incek-Loft-Anadolu-Manti-Firin
9507,vmu9u2-Gulsum-Cafe
9508,g416ws-DSI-Restorant
9509,7hpwyj-Duman-Cafe-Pasta
9510,e6hoqd-Guneli-Firin-Agaoglu-My-World-Europe
9511,t6v81q-Durak-Cafe-Bufe
9512,qbvgcj-Firin-Cafe
9513,i06u0z-Gokdeniz-Tavukculuk
9514,16wq69-ELZE-CATERING
9515,mbncl2-FENER-kofte-balik
9516,b7z6h9-Donerci-Kenan-Usta-Ekspres
9517,5o1gmu-hocafaki-koftecisi
9518,usbs02-Firin-EXPRESS
9519,qpditc-Harman-Cafe
9520,fzcww2-Et-Pi-Bistro
